id;alt;Att11;Att12;Att21;Att22;Att31;Att32;choice
155;3;0;1;-1;-1;1;0;0
155;1;-1;-1;1;0;1;0;1
155;2;0;1;0;1;0;1;0
155;3;1;0;1;0;-1;-1;0
156;1;-1;-1;0;1;0;1;1
156;2;1;0;-1;-1;-1;-1;0
156;3;0;1;1;0;-1;-1;0
156;1;1;0;0;1;0;1;0
156;2;-1;-1;0;1;1;0;1
156;3;0;1;1;0;-1;-1;0
156;1;0;1;-1;-1;1;0;0
156;2;1;0;0;1;0;1;1
156;3;-1;-1;1;0;0;1;0
156;1;-1;-1;0;1;1;0;1
156;2;0;1;1;0;0;1;0
156;3;1;0;-1;-1;0;1;0
156;1;1;0;1;0;-1;-1;0
156;2;-1;-1;1;0;0;1;1
156;3;0;1;-1;-1;1;0;0
156;1;0;1;0;1;0;1;1
156;2;-1;-1;1;0;1;0;0
156;3;1;0;-1;-1;1;0;0
156;1;0;1;-1;-1;1;0;0
156;2;1;0;0;1;-1;-1;0
156;3;-1;-1;1;0;0;1;1
156;1;-1;-1;0;1;1;0;1
156;2;1;0;-1;-1;0;1;0
156;3;0;1;1;0;-1;-1;0
156;1;1;0;-1;-1;0;1;1
156;2;0;1;1;0;-1;-1;0
156;3;0;1;0;1;1;0;0
156;1;0;1;0;1;1;0;0
156;2;-1;-1;1;0;0;1;0
156;3;1;0;0;1;-1;-1;1
156;1;-1;-1;1;0;-1;-1;1
156;2;0;1;0;1;0;1;0
156;3;1;0;-1;-1;0;1;0
156;1;1;0;-1;-1;1;0;0
156;2;-1;-1;0;1;1;0;1
156;3;0;1;1;0;-1;-1;0
156;1;1;0;-1;-1;-1;-1;0
156;2;0;1;0;1;0;1;1
156;3;-1;-1;0;1;1;0;0
156;1;1;0;-1;-1;0;1;0
156;2;-1;-1;-1;-1;1;0;0
156;3;0;1;0;1;-1;-1;1
156;1;0;1;0;1;-1;-1;0
156;2;-1;-1;-1;-1;1;0;1
156;3;-1;-1;1;0;0;1;0
156;1;1;0;0;1;-1;-1;0
156;2;-1;-1;1;0;-1;-1;1
156;3;0;1;-1;-1;0;1;0
156;1;1;0;0;1;-1;-1;1
156;2;0;1;1;0;0;1;0
156;3;0;1;-1;-1;1;0;0
156;1;-1;-1;1;0;1;0;0
156;2;0;1;0;1;0;1;1
156;3;1;0;1;0;-1;-1;0
157;1;-1;-1;0;1;0;1;0
157;2;1;0;-1;-1;-1;-1;0
157;3;0;1;1;0;-1;-1;1
157;1;1;0;0;1;0;1;0
157;2;-1;-1;0;1;1;0;0
157;3;0;1;1;0;-1;-1;1
157;1;0;1;-1;-1;1;0;0
157;2;1;0;0;1;0;1;0
157;3;-1;-1;1;0;0;1;1
157;1;-1;-1;0;1;1;0;1
157;2;0;1;1;0;0;1;0
157;3;1;0;-1;-1;0;1;0
157;1;1;0;1;0;-1;-1;0
157;2;-1;-1;1;0;0;1;1
157;3;0;1;-1;-1;1;0;0
157;1;0;1;0;1;0;1;1
157;2;-1;-1;1;0;1;0;0
157;3;1;0;-1;-1;1;0;0
157;1;0;1;-1;-1;1;0;0
157;2;1;0;0;1;-1;-1;0
157;3;-1;-1;1;0;0;1;1
157;1;-1;-1;0;1;1;0;0
157;2;1;0;-1;-1;0;1;0
157;3;0;1;1;0;-1;-1;1
157;1;1;0;-1;-1;0;1;0
157;2;0;1;1;0;-1;-1;0
157;3;0;1;0;1;1;0;1
157;1;0;1;0;1;1;0;1
157;2;-1;-1;1;0;0;1;0
157;3;1;0;0;1;-1;-1;0
157;1;-1;-1;1;0;-1;-1;1
157;2;0;1;0;1;0;1;0
157;3;1;0;-1;-1;0;1;0
157;1;1;0;-1;-1;1;0;0
157;2;-1;-1;0;1;1;0;0
157;3;0;1;1;0;-1;-1;1
157;1;1;0;-1;-1;-1;-1;1
157;2;0;1;0;1;0;1;0
157;3;-1;-1;0;1;1;0;0
157;1;1;0;-1;-1;0;1;0
157;2;-1;-1;-1;-1;1;0;0
157;3;0;1;0;1;-1;-1;1
157;1;0;1;0;1;-1;-1;1
157;2;-1;-1;-1;-1;1;0;0
157;3;-1;-1;1;0;0;1;0
157;1;1;0;0;1;-1;-1;0
157;2;-1;-1;1;0;-1;-1;1
157;3;0;1;-1;-1;0;1;0
157;1;1;0;0;1;-1;-1;1
157;2;0;1;1;0;0;1;0
157;3;0;1;-1;-1;1;0;0
157;1;-1;-1;1;0;1;0;0
157;2;0;1;0;1;0;1;1
157;3;1;0;1;0;-1;-1;0
158;1;-1;-1;0;1;0;1;1
158;2;1;0;-1;-1;-1;-1;0
158;3;0;1;1;0;-1;-1;0
158;1;1;0;0;1;0;1;0
158;2;-1;-1;0;1;1;0;1
158;3;0;1;1;0;-1;-1;0
158;1;0;1;-1;-1;1;0;1
158;2;1;0;0;1;0;1;0
158;3;-1;-1;1;0;0;1;0
158;1;-1;-1;0;1;1;0;1
158;2;0;1;1;0;0;1;0
158;3;1;0;-1;-1;0;1;0
158;1;1;0;1;0;-1;-1;0
158;2;-1;-1;1;0;0;1;1
158;3;0;1;-1;-1;1;0;0
158;1;0;1;0;1;0;1;1
158;2;-1;-1;1;0;1;0;0
158;3;1;0;-1;-1;1;0;0
158;1;0;1;-1;-1;1;0;0
158;2;1;0;0;1;-1;-1;0
158;3;-1;-1;1;0;0;1;1
158;1;-1;-1;0;1;1;0;0
158;2;1;0;-1;-1;0;1;0
158;3;0;1;1;0;-1;-1;1
158;1;1;0;-1;-1;0;1;0
158;2;0;1;1;0;-1;-1;1
158;3;0;1;0;1;1;0;0
158;1;0;1;0;1;1;0;0
158;2;-1;-1;1;0;0;1;1
158;3;1;0;0;1;-1;-1;0
158;1;-1;-1;1;0;-1;-1;1
158;2;0;1;0;1;0;1;0
158;3;1;0;-1;-1;0;1;0
158;1;1;0;-1;-1;1;0;0
158;2;-1;-1;0;1;1;0;0
158;3;0;1;1;0;-1;-1;1
158;1;1;0;-1;-1;-1;-1;0
158;2;0;1;0;1;0;1;0
158;3;-1;-1;0;1;1;0;1
158;1;1;0;-1;-1;0;1;0
158;2;-1;-1;-1;-1;1;0;0
158;3;0;1;0;1;-1;-1;1
158;1;0;1;0;1;-1;-1;1
158;2;-1;-1;-1;-1;1;0;0
158;3;-1;-1;1;0;0;1;0
158;1;1;0;0;1;-1;-1;0
158;2;-1;-1;1;0;-1;-1;1
158;3;0;1;-1;-1;0;1;0
158;1;1;0;0;1;-1;-1;0
158;2;0;1;1;0;0;1;0
158;3;0;1;-1;-1;1;0;1
158;1;-1;-1;1;0;1;0;0
158;2;0;1;0;1;0;1;1
158;3;1;0;1;0;-1;-1;0
159;1;-1;-1;0;1;0;1;1
159;2;1;0;-1;-1;-1;-1;0
159;3;0;1;1;0;-1;-1;0
159;1;1;0;0;1;0;1;0
159;2;-1;-1;0;1;1;0;1
159;3;0;1;1;0;-1;-1;0
159;1;0;1;-1;-1;1;0;0
159;2;1;0;0;1;0;1;0
159;3;-1;-1;1;0;0;1;1
159;1;-1;-1;0;1;1;0;1
159;2;0;1;1;0;0;1;0
159;3;1;0;-1;-1;0;1;0
159;1;1;0;1;0;-1;-1;0
159;2;-1;-1;1;0;0;1;1
159;3;0;1;-1;-1;1;0;0
159;1;0;1;0;1;0;1;1
159;2;-1;-1;1;0;1;0;0
159;3;1;0;-1;-1;1;0;0
159;1;0;1;-1;-1;1;0;0
159;2;1;0;0;1;-1;-1;0
159;3;-1;-1;1;0;0;1;1
159;1;-1;-1;0;1;1;0;1
159;2;1;0;-1;-1;0;1;0
159;3;0;1;1;0;-1;-1;0
159;1;1;0;-1;-1;0;1;0
159;2;0;1;1;0;-1;-1;0
159;3;0;1;0;1;1;0;1
159;1;0;1;0;1;1;0;1
159;2;-1;-1;1;0;0;1;0
159;3;1;0;0;1;-1;-1;0
159;1;-1;-1;1;0;-1;-1;0
159;2;0;1;0;1;0;1;1
159;3;1;0;-1;-1;0;1;0
159;1;1;0;-1;-1;1;0;0
159;2;-1;-1;0;1;1;0;1
159;3;0;1;1;0;-1;-1;0
159;1;1;0;-1;-1;-1;-1;0
159;2;0;1;0;1;0;1;0
159;3;-1;-1;0;1;1;0;1
159;1;1;0;-1;-1;0;1;0
159;2;-1;-1;-1;-1;1;0;1
159;3;0;1;0;1;-1;-1;0
159;1;0;1;0;1;-1;-1;0
159;2;-1;-1;-1;-1;1;0;1
159;3;-1;-1;1;0;0;1;0
159;1;1;0;0;1;-1;-1;0
159;2;-1;-1;1;0;-1;-1;0
159;3;0;1;-1;-1;0;1;1
159;1;1;0;0;1;-1;-1;0
159;2;0;1;1;0;0;1;0
159;3;0;1;-1;-1;1;0;1
159;1;-1;-1;1;0;1;0;1
159;2;0;1;0;1;0;1;0
159;3;1;0;1;0;-1;-1;0
160;1;-1;-1;0;1;0;1;0
160;2;1;0;-1;-1;-1;-1;1
160;3;0;1;1;0;-1;-1;0
160;1;1;0;0;1;0;1;0
160;2;-1;-1;0;1;1;0;0
160;3;0;1;1;0;-1;-1;1
160;1;0;1;-1;-1;1;0;1
160;2;1;0;0;1;0;1;0
160;3;-1;-1;1;0;0;1;0
160;1;-1;-1;0;1;1;0;0
160;2;0;1;1;0;0;1;0
160;3;1;0;-1;-1;0;1;1
160;1;1;0;1;0;-1;-1;0
160;2;-1;-1;1;0;0;1;0
160;3;0;1;-1;-1;1;0;1
160;1;0;1;0;1;0;1;1
160;2;-1;-1;1;0;1;0;0
160;3;1;0;-1;-1;1;0;0
160;1;0;1;-1;-1;1;0;1
160;2;1;0;0;1;-1;-1;0
160;3;-1;-1;1;0;0;1;0
160;1;-1;-1;0;1;1;0;0
160;2;1;0;-1;-1;0;1;0
160;3;0;1;1;0;-1;-1;1
160;1;1;0;-1;-1;0;1;1
160;2;0;1;1;0;-1;-1;0
160;3;0;1;0;1;1;0;0
160;1;0;1;0;1;1;0;0
160;2;-1;-1;1;0;0;1;1
160;3;1;0;0;1;-1;-1;0
160;1;-1;-1;1;0;-1;-1;0
160;2;0;1;0;1;0;1;0
160;3;1;0;-1;-1;0;1;1
160;1;1;0;-1;-1;1;0;0
160;2;-1;-1;0;1;1;0;0
160;3;0;1;1;0;-1;-1;1
160;1;1;0;-1;-1;-1;-1;0
160;2;0;1;0;1;0;1;1
160;3;-1;-1;0;1;1;0;0
160;1;1;0;-1;-1;0;1;1
160;2;-1;-1;-1;-1;1;0;0
160;3;0;1;0;1;-1;-1;0
160;1;0;1;0;1;-1;-1;0
160;2;-1;-1;-1;-1;1;0;0
160;3;-1;-1;1;0;0;1;1
160;1;1;0;0;1;-1;-1;0
160;2;-1;-1;1;0;-1;-1;0
160;3;0;1;-1;-1;0;1;1
160;1;1;0;0;1;-1;-1;0
160;2;0;1;1;0;0;1;1
160;3;0;1;-1;-1;1;0;0
160;1;-1;-1;1;0;1;0;0
160;2;0;1;0;1;0;1;1
160;3;1;0;1;0;-1;-1;0
161;1;-1;-1;0;1;0;1;0
161;2;1;0;-1;-1;-1;-1;1
161;3;0;1;1;0;-1;-1;0
161;1;1;0;0;1;0;1;0
161;2;-1;-1;0;1;1;0;0
161;3;0;1;1;0;-1;-1;1
161;1;0;1;-1;-1;1;0;0
161;2;1;0;0;1;0;1;0
161;3;-1;-1;1;0;0;1;1
161;1;-1;-1;0;1;1;0;0
161;2;0;1;1;0;0;1;1
161;3;1;0;-1;-1;0;1;0
161;1;1;0;1;0;-1;-1;0
161;2;-1;-1;1;0;0;1;1
161;3;0;1;-1;-1;1;0;0
161;1;0;1;0;1;0;1;1
161;2;-1;-1;1;0;1;0;0
161;3;1;0;-1;-1;1;0;0
161;1;0;1;-1;-1;1;0;0
161;2;1;0;0;1;-1;-1;0
161;3;-1;-1;1;0;0;1;1
161;1;-1;-1;0;1;1;0;0
161;2;1;0;-1;-1;0;1;1
161;3;0;1;1;0;-1;-1;0
161;1;1;0;-1;-1;0;1;1
161;2;0;1;1;0;-1;-1;0
161;3;0;1;0;1;1;0;0
161;1;0;1;0;1;1;0;1
161;2;-1;-1;1;0;0;1;0
161;3;1;0;0;1;-1;-1;0
161;1;-1;-1;1;0;-1;-1;0
161;2;0;1;0;1;0;1;0
161;3;1;0;-1;-1;0;1;1
161;1;1;0;-1;-1;1;0;0
161;2;-1;-1;0;1;1;0;0
161;3;0;1;1;0;-1;-1;1
161;1;1;0;-1;-1;-1;-1;0
161;2;0;1;0;1;0;1;1
161;3;-1;-1;0;1;1;0;0
161;1;1;0;-1;-1;0;1;1
161;2;-1;-1;-1;-1;1;0;0
161;3;0;1;0;1;-1;-1;0
161;1;0;1;0;1;-1;-1;0
161;2;-1;-1;-1;-1;1;0;0
161;3;-1;-1;1;0;0;1;1
161;1;1;0;0;1;-1;-1;0
161;2;-1;-1;1;0;-1;-1;0
161;3;0;1;-1;-1;0;1;1
161;1;1;0;0;1;-1;-1;0
161;2;0;1;1;0;0;1;0
161;3;0;1;-1;-1;1;0;1
161;1;-1;-1;1;0;1;0;0
161;2;0;1;0;1;0;1;1
161;3;1;0;1;0;-1;-1;0
162;1;-1;-1;0;1;0;1;0
162;2;1;0;-1;-1;-1;-1;1
162;3;0;1;1;0;-1;-1;0
162;1;1;0;0;1;0;1;0
162;2;-1;-1;0;1;1;0;0
162;3;0;1;1;0;-1;-1;1
162;1;0;1;-1;-1;1;0;1
162;2;1;0;0;1;0;1;0
162;3;-1;-1;1;0;0;1;0
162;1;-1;-1;0;1;1;0;0
162;2;0;1;1;0;0;1;0
162;3;1;0;-1;-1;0;1;1
162;1;1;0;1;0;-1;-1;1
162;2;-1;-1;1;0;0;1;0
162;3;0;1;-1;-1;1;0;0
162;1;0;1;0;1;0;1;1
162;2;-1;-1;1;0;1;0;0
162;3;1;0;-1;-1;1;0;0
162;1;0;1;-1;-1;1;0;1
162;2;1;0;0;1;-1;-1;0
162;3;-1;-1;1;0;0;1;0
162;1;-1;-1;0;1;1;0;0
162;2;1;0;-1;-1;0;1;0
162;3;0;1;1;0;-1;-1;1
162;1;1;0;-1;-1;0;1;0
162;2;0;1;1;0;-1;-1;1
162;3;0;1;0;1;1;0;0
162;1;0;1;0;1;1;0;0
162;2;-1;-1;1;0;0;1;0
162;3;1;0;0;1;-1;-1;1
162;1;-1;-1;1;0;-1;-1;0
162;2;0;1;0;1;0;1;0
162;3;1;0;-1;-1;0;1;1
162;1;1;0;-1;-1;1;0;0
162;2;-1;-1;0;1;1;0;0
162;3;0;1;1;0;-1;-1;1
162;1;1;0;-1;-1;-1;-1;1
162;2;0;1;0;1;0;1;0
162;3;-1;-1;0;1;1;0;0
162;1;1;0;-1;-1;0;1;0
162;2;-1;-1;-1;-1;1;0;0
162;3;0;1;0;1;-1;-1;1
162;1;0;1;0;1;-1;-1;0
162;2;-1;-1;-1;-1;1;0;1
162;3;-1;-1;1;0;0;1;0
162;1;1;0;0;1;-1;-1;0
162;2;-1;-1;1;0;-1;-1;0
162;3;0;1;-1;-1;0;1;1
162;1;1;0;0;1;-1;-1;0
162;2;0;1;1;0;0;1;0
162;3;0;1;-1;-1;1;0;1
162;1;-1;-1;1;0;1;0;0
162;2;0;1;0;1;0;1;1
162;3;1;0;1;0;-1;-1;0
163;1;-1;-1;0;1;0;1;0
163;2;1;0;-1;-1;-1;-1;1
163;3;0;1;1;0;-1;-1;0
163;1;1;0;0;1;0;1;0
163;2;-1;-1;0;1;1;0;0
163;3;0;1;1;0;-1;-1;1
163;1;0;1;-1;-1;1;0;0
163;2;1;0;0;1;0;1;1
163;3;-1;-1;1;0;0;1;0
163;1;-1;-1;0;1;1;0;0
163;2;0;1;1;0;0;1;0
163;3;1;0;-1;-1;0;1;1
163;1;1;0;1;0;-1;-1;1
163;2;-1;-1;1;0;0;1;0
163;3;0;1;-1;-1;1;0;0
163;1;0;1;0;1;0;1;1
163;2;-1;-1;1;0;1;0;0
163;3;1;0;-1;-1;1;0;0
163;1;0;1;-1;-1;1;0;0
163;2;1;0;0;1;-1;-1;1
163;3;-1;-1;1;0;0;1;0
163;1;-1;-1;0;1;1;0;0
163;2;1;0;-1;-1;0;1;0
163;3;0;1;1;0;-1;-1;1
163;1;1;0;-1;-1;0;1;0
163;2;0;1;1;0;-1;-1;0
163;3;0;1;0;1;1;0;1
163;1;0;1;0;1;1;0;0
163;2;-1;-1;1;0;0;1;0
163;3;1;0;0;1;-1;-1;1
163;1;-1;-1;1;0;-1;-1;1
163;2;0;1;0;1;0;1;0
163;3;1;0;-1;-1;0;1;0
163;1;1;0;-1;-1;1;0;0
163;2;-1;-1;0;1;1;0;0
163;3;0;1;1;0;-1;-1;1
163;1;1;0;-1;-1;-1;-1;1
163;2;0;1;0;1;0;1;0
163;3;-1;-1;0;1;1;0;0
163;1;1;0;-1;-1;0;1;0
163;2;-1;-1;-1;-1;1;0;0
163;3;0;1;0;1;-1;-1;1
163;1;0;1;0;1;-1;-1;1
163;2;-1;-1;-1;-1;1;0;0
163;3;-1;-1;1;0;0;1;0
163;1;1;0;0;1;-1;-1;1
163;2;-1;-1;1;0;-1;-1;0
163;3;0;1;-1;-1;0;1;0
163;1;1;0;0;1;-1;-1;1
163;2;0;1;1;0;0;1;0
163;3;0;1;-1;-1;1;0;0
163;1;-1;-1;1;0;1;0;0
163;2;0;1;0;1;0;1;1
163;3;1;0;1;0;-1;-1;0
164;1;-1;-1;0;1;0;1;1
164;2;1;0;-1;-1;-1;-1;0
164;3;0;1;1;0;-1;-1;0
164;1;1;0;0;1;0;1;0
164;2;-1;-1;0;1;1;0;1
164;3;0;1;1;0;-1;-1;0
164;1;0;1;-1;-1;1;0;1
164;2;1;0;0;1;0;1;0
164;3;-1;-1;1;0;0;1;0
164;1;-1;-1;0;1;1;0;1
164;2;0;1;1;0;0;1;0
164;3;1;0;-1;-1;0;1;0
164;1;1;0;1;0;-1;-1;0
164;2;-1;-1;1;0;0;1;1
164;3;0;1;-1;-1;1;0;0
164;1;0;1;0;1;0;1;0
164;2;-1;-1;1;0;1;0;0
164;3;1;0;-1;-1;1;0;1
164;1;0;1;-1;-1;1;0;0
164;2;1;0;0;1;-1;-1;0
164;3;-1;-1;1;0;0;1;1
164;1;-1;-1;0;1;1;0;1
164;2;1;0;-1;-1;0;1;0
164;3;0;1;1;0;-1;-1;0
164;1;1;0;-1;-1;0;1;1
164;2;0;1;1;0;-1;-1;0
164;3;0;1;0;1;1;0;0
164;1;0;1;0;1;1;0;0
164;2;-1;-1;1;0;0;1;1
164;3;1;0;0;1;-1;-1;0
164;1;-1;-1;1;0;-1;-1;0
164;2;0;1;0;1;0;1;0
164;3;1;0;-1;-1;0;1;1
164;1;1;0;-1;-1;1;0;1
164;2;-1;-1;0;1;1;0;0
164;3;0;1;1;0;-1;-1;0
164;1;1;0;-1;-1;-1;-1;0
164;2;0;1;0;1;0;1;0
164;3;-1;-1;0;1;1;0;1
164;1;1;0;-1;-1;0;1;0
164;2;-1;-1;-1;-1;1;0;1
164;3;0;1;0;1;-1;-1;0
164;1;0;1;0;1;-1;-1;0
164;2;-1;-1;-1;-1;1;0;1
164;3;-1;-1;1;0;0;1;0
164;1;1;0;0;1;-1;-1;0
164;2;-1;-1;1;0;-1;-1;1
164;3;0;1;-1;-1;0;1;0
164;1;1;0;0;1;-1;-1;0
164;2;0;1;1;0;0;1;0
164;3;0;1;-1;-1;1;0;1
164;1;-1;-1;1;0;1;0;1
164;2;0;1;0;1;0;1;0
164;3;1;0;1;0;-1;-1;0
165;1;-1;-1;0;1;0;1;0
165;2;1;0;-1;-1;-1;-1;1
165;3;0;1;1;0;-1;-1;0
165;1;1;0;0;1;0;1;0
165;2;-1;-1;0;1;1;0;0
165;3;0;1;1;0;-1;-1;1
165;1;0;1;-1;-1;1;0;1
165;2;1;0;0;1;0;1;0
165;3;-1;-1;1;0;0;1;0
165;1;-1;-1;0;1;1;0;0
165;2;0;1;1;0;0;1;0
165;3;1;0;-1;-1;0;1;1
165;1;1;0;1;0;-1;-1;0
165;2;-1;-1;1;0;0;1;0
165;3;0;1;-1;-1;1;0;1
165;1;0;1;0;1;0;1;1
165;2;-1;-1;1;0;1;0;0
165;3;1;0;-1;-1;1;0;0
165;1;0;1;-1;-1;1;0;1
165;2;1;0;0;1;-1;-1;0
165;3;-1;-1;1;0;0;1;0
165;1;-1;-1;0;1;1;0;0
165;2;1;0;-1;-1;0;1;1
165;3;0;1;1;0;-1;-1;0
165;1;1;0;-1;-1;0;1;1
165;2;0;1;1;0;-1;-1;0
165;3;0;1;0;1;1;0;0
165;1;0;1;0;1;1;0;1
165;2;-1;-1;1;0;0;1;0
165;3;1;0;0;1;-1;-1;0
165;1;-1;-1;1;0;-1;-1;0
165;2;0;1;0;1;0;1;0
165;3;1;0;-1;-1;0;1;1
165;1;1;0;-1;-1;1;0;1
165;2;-1;-1;0;1;1;0;0
165;3;0;1;1;0;-1;-1;0
165;1;1;0;-1;-1;-1;-1;1
165;2;0;1;0;1;0;1;0
165;3;-1;-1;0;1;1;0;0
165;1;1;0;-1;-1;0;1;1
165;2;-1;-1;-1;-1;1;0;0
165;3;0;1;0;1;-1;-1;0
165;1;0;1;0;1;-1;-1;1
165;2;-1;-1;-1;-1;1;0;0
165;3;-1;-1;1;0;0;1;0
165;1;1;0;0;1;-1;-1;0
165;2;-1;-1;1;0;-1;-1;0
165;3;0;1;-1;-1;0;1;1
165;1;1;0;0;1;-1;-1;0
165;2;0;1;1;0;0;1;0
165;3;0;1;-1;-1;1;0;1
165;1;-1;-1;1;0;1;0;0
165;2;0;1;0;1;0;1;1
165;3;1;0;1;0;-1;-1;0
166;1;-1;-1;0;1;0;1;0
166;2;1;0;-1;-1;-1;-1;1
166;3;0;1;1;0;-1;-1;0
166;1;1;0;0;1;0;1;0
166;2;-1;-1;0;1;1;0;0
166;3;0;1;1;0;-1;-1;1
166;1;0;1;-1;-1;1;0;0
166;2;1;0;0;1;0;1;0
166;3;-1;-1;1;0;0;1;1
166;1;-1;-1;0;1;1;0;0
166;2;0;1;1;0;0;1;0
166;3;1;0;-1;-1;0;1;1
166;1;1;0;1;0;-1;-1;0
166;2;-1;-1;1;0;0;1;0
166;3;0;1;-1;-1;1;0;1
166;1;0;1;0;1;0;1;0
166;2;-1;-1;1;0;1;0;1
166;3;1;0;-1;-1;1;0;0
166;1;0;1;-1;-1;1;0;0
166;2;1;0;0;1;-1;-1;0
166;3;-1;-1;1;0;0;1;1
166;1;-1;-1;0;1;1;0;0
166;2;1;0;-1;-1;0;1;0
166;3;0;1;1;0;-1;-1;1
166;1;1;0;-1;-1;0;1;0
166;2;0;1;1;0;-1;-1;1
166;3;0;1;0;1;1;0;0
166;1;0;1;0;1;1;0;0
166;2;-1;-1;1;0;0;1;1
166;3;1;0;0;1;-1;-1;0
166;1;-1;-1;1;0;-1;-1;1
166;2;0;1;0;1;0;1;0
166;3;1;0;-1;-1;0;1;0
166;1;1;0;-1;-1;1;0;0
166;2;-1;-1;0;1;1;0;0
166;3;0;1;1;0;-1;-1;1
166;1;1;0;-1;-1;-1;-1;1
166;2;0;1;0;1;0;1;0
166;3;-1;-1;0;1;1;0;0
166;1;1;0;-1;-1;0;1;0
166;2;-1;-1;-1;-1;1;0;1
166;3;0;1;0;1;-1;-1;0
166;1;0;1;0;1;-1;-1;0
166;2;-1;-1;-1;-1;1;0;0
166;3;-1;-1;1;0;0;1;1
166;1;1;0;0;1;-1;-1;0
166;2;-1;-1;1;0;-1;-1;1
166;3;0;1;-1;-1;0;1;0
166;1;1;0;0;1;-1;-1;0
166;2;0;1;1;0;0;1;1
166;3;0;1;-1;-1;1;0;0
166;1;-1;-1;1;0;1;0;0
166;2;0;1;0;1;0;1;1
166;3;1;0;1;0;-1;-1;0
167;1;-1;-1;0;1;0;1;1
167;2;1;0;-1;-1;-1;-1;0
167;3;0;1;1;0;-1;-1;0
167;1;1;0;0;1;0;1;1
167;2;-1;-1;0;1;1;0;0
167;3;0;1;1;0;-1;-1;0
167;1;0;1;-1;-1;1;0;0
167;2;1;0;0;1;0;1;1
167;3;-1;-1;1;0;0;1;0
167;1;-1;-1;0;1;1;0;1
167;2;0;1;1;0;0;1;0
167;3;1;0;-1;-1;0;1;0
167;1;1;0;1;0;-1;-1;0
167;2;-1;-1;1;0;0;1;1
167;3;0;1;-1;-1;1;0;0
167;1;0;1;0;1;0;1;1
167;2;-1;-1;1;0;1;0;0
167;3;1;0;-1;-1;1;0;0
167;1;0;1;-1;-1;1;0;0
167;2;1;0;0;1;-1;-1;1
167;3;-1;-1;1;0;0;1;0
167;1;-1;-1;0;1;1;0;1
167;2;1;0;-1;-1;0;1;0
167;3;0;1;1;0;-1;-1;0
167;1;1;0;-1;-1;0;1;1
167;2;0;1;1;0;-1;-1;0
167;3;0;1;0;1;1;0;0
167;1;0;1;0;1;1;0;0
167;2;-1;-1;1;0;0;1;0
167;3;1;0;0;1;-1;-1;1
167;1;-1;-1;1;0;-1;-1;0
167;2;0;1;0;1;0;1;1
167;3;1;0;-1;-1;0;1;0
167;1;1;0;-1;-1;1;0;1
167;2;-1;-1;0;1;1;0;0
167;3;0;1;1;0;-1;-1;0
167;1;1;0;-1;-1;-1;-1;0
167;2;0;1;0;1;0;1;1
167;3;-1;-1;0;1;1;0;0
167;1;1;0;-1;-1;0;1;1
167;2;-1;-1;-1;-1;1;0;0
167;3;0;1;0;1;-1;-1;0
167;1;0;1;0;1;-1;-1;1
167;2;-1;-1;-1;-1;1;0;0
167;3;-1;-1;1;0;0;1;0
167;1;1;0;0;1;-1;-1;1
167;2;-1;-1;1;0;-1;-1;0
167;3;0;1;-1;-1;0;1;0
167;1;1;0;0;1;-1;-1;1
167;2;0;1;1;0;0;1;0
167;3;0;1;-1;-1;1;0;0
167;1;-1;-1;1;0;1;0;0
167;2;0;1;0;1;0;1;1
167;3;1;0;1;0;-1;-1;0
168;1;-1;-1;0;1;0;1;0
168;2;1;0;-1;-1;-1;-1;1
168;3;0;1;1;0;-1;-1;0
168;1;1;0;0;1;0;1;0
168;2;-1;-1;0;1;1;0;1
168;3;0;1;1;0;-1;-1;0
168;1;0;1;-1;-1;1;0;0
168;2;1;0;0;1;0;1;0
168;3;-1;-1;1;0;0;1;1
168;1;-1;-1;0;1;1;0;0
168;2;0;1;1;0;0;1;0
168;3;1;0;-1;-1;0;1;1
168;1;1;0;1;0;-1;-1;0
168;2;-1;-1;1;0;0;1;0
168;3;0;1;-1;-1;1;0;1
168;1;0;1;0;1;0;1;0
168;2;-1;-1;1;0;1;0;0
168;3;1;0;-1;-1;1;0;1
168;1;0;1;-1;-1;1;0;0
168;2;1;0;0;1;-1;-1;1
168;3;-1;-1;1;0;0;1;0
168;1;-1;-1;0;1;1;0;0
168;2;1;0;-1;-1;0;1;1
168;3;0;1;1;0;-1;-1;0
168;1;1;0;-1;-1;0;1;1
168;2;0;1;1;0;-1;-1;0
168;3;0;1;0;1;1;0;0
168;1;0;1;0;1;1;0;0
168;2;-1;-1;1;0;0;1;0
168;3;1;0;0;1;-1;-1;1
168;1;-1;-1;1;0;-1;-1;0
168;2;0;1;0;1;0;1;0
168;3;1;0;-1;-1;0;1;1
168;1;1;0;-1;-1;1;0;0
168;2;-1;-1;0;1;1;0;0
168;3;0;1;1;0;-1;-1;1
168;1;1;0;-1;-1;-1;-1;1
168;2;0;1;0;1;0;1;0
168;3;-1;-1;0;1;1;0;0
168;1;1;0;-1;-1;0;1;0
168;2;-1;-1;-1;-1;1;0;0
168;3;0;1;0;1;-1;-1;1
168;1;0;1;0;1;-1;-1;0
168;2;-1;-1;-1;-1;1;0;1
168;3;-1;-1;1;0;0;1;0
168;1;1;0;0;1;-1;-1;1
168;2;-1;-1;1;0;-1;-1;0
168;3;0;1;-1;-1;0;1;0
168;1;1;0;0;1;-1;-1;1
168;2;0;1;1;0;0;1;0
168;3;0;1;-1;-1;1;0;0
